fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
101178,3515d404,279490,23404.0,James Ward-Prowse,James Ward-Prowse,West Ham United,8654,West Ham United,8654,173.0,right,30.0,England,7.52896,CM,DM/CM/AM,False,,16277.0,1.11786,0.09535,0.45603,0.14267,0.34819,0.9335,1.45228,44.52611,0.10423,0.00076,0.00376,0.33784,1.3758,0.00806,1.00274,0.25645,5.31775,1.18491,0.00181,0.5545,0.8688,0.00481,0.9518,0.80029,0.0,0.10658,0.0,0.9,0.84027,0.88578
433154,fc15fb84,939542,96761.0,Dwight McNeil,Dwight McNeil,Everton,8668,Everton,8668,183.0,left,25.0,England,22.77484,AM,LB/LM/RW/AM/LW,False,,13641.0,1.06682,0.09877,0.49095,0.18418,0.49115,0.88255,1.45417,21.26701,0.06087,0.0006,0.00011,1.39858,1.6835,0.09077,0.69933,0.14717,5.30291,0.63765,0.00163,0.9852,0.56437,0.00094,0.97094,0.70065,0.0,0.10537,0.0,0.7,0.72827,0.85911
640108,d9b0e57e,1654534,4293367.0,Antoñito Cordero Campillo,Antonio Cordero,Westerlo,10001,Newcastle United,10261,178.0,right,18.0,Spain,8.96421,LM,RM/LM/LW/RW,False,,0.0,1.0,0.10436,0.42673,0.12441,0.38505,0.90236,1.47665,26.98659,0.14231,0.00226,0.00098,1.07951,0.84403,0.19081,0.78554,0.15114,5.17022,0.93875,0.0013,1.39848,1.04735,0.00345,0.8981,0.4627,0.0,0.10436,0.0,0.7,0.584,0.52
226597,67ac5bb8,795179,181081.0,Gabriel dos Santos Magalhães,Gabriel,Arsenal,9825,Arsenal,9825,190.0,left,27.0,Brazil,75.97417,CB,CB,False,,17482.0,1.00321,0.104,0.24119,0.04459,0.08581,0.69494,1.15008,56.61941,0.10064,0.00097,0.00607,0.12013,0.02365,0.02768,0.72058,0.82337,4.16138,3.11544,0.0019,0.92093,0.80707,0.0231,0.96359,0.92281,0.0,0.10434,0.0,0.95,0.844,0.88667
448514,9b398aea,933845,187323.0,Rayan Aït-Nouri,Rayan Ait Nouri,Manchester City,8456,Manchester City,8456,180.0,left,24.0,Algeria,47.35347,LWB,CB/LB/LWB/LM/LW,False,,11164.0,1.02415,0.10101,0.3624,0.13608,0.32334,1.40904,2.2679,39.40637,0.11211,0.00048,0.00565,1.64007,0.69532,0.18636,0.78833,0.16943,4.41328,1.4676,0.00138,1.18555,0.8474,0.00709,0.9575,0.51256,0.0,0.10345,0.0,0.7,0.9,0.9
489706,6c2b66fc,1336751,4015014.0,Justin Devenny,Justin Devenny,Crystal Palace,9826,Crystal Palace,9826,,left,21.0,Northern Ireland,10.05596,CM,DM/LWB/CM/AM,False,,598.0,0.99563,0.10371,0.45378,0.06086,0.14107,1.04216,1.72112,19.71096,0.16911,0.00283,0.00166,0.39091,0.24736,0.04062,0.64587,0.20823,4.07657,0.94016,0.00215,0.68656,1.01666,0.00655,0.87148,0.35713,0.0,0.10326,0.0,0.7,0.50187,0.50044
547027,6d0fe035,1285866,4293456.0,Habib Diarra,Habib Diarra,Sunderland,8472,Sunderland,8472,179.0,right,21.0,Senegal,18.0,CM,DM/RM/CM/AM/ST,False,,6401.0,1.02169,0.05637,0.30251,0.07773,0.22451,0.76183,1.23977,22.21951,0.16409,0.00257,0.00146,0.69288,0.35624,0.03583,0.72809,0.25256,4.31709,1.287,0.00106,1.42721,1.07867,0.00532,0.90646,0.61029,0.4,0.10184,0.0,0.7,0.584,0.52
220566,6434f10d,675088,132974.0,Rodrigo 'Rodri' Hernandez Cascante,Rodri,Manchester City,8456,Manchester City,8456,190.0,right,29.0,Spain,91.92274,DM,DM,True,Late September 2025,15979.0,1.07979,0.09419,0.40282,0.13396,0.26855,1.24607,2.05945,83.95371,0.12078,0.00048,0.00034,0.84005,0.09962,0.06117,0.91305,0.23546,7.96685,1.17296,0.00166,0.78614,1.26086,0.02122,0.93305,0.75451,0.0,0.10171,0.0,0.95,0.9,0.9
500058,003cf4d1,1416696,,Jayden Danns,Jayden Danns,Liverpool Academy,1070259,Liverpool,8650,,right,19.0,England,0.95,,ST,False,,193.0,1.02746,0.09797,0.41752,0.10766,0.32926,1.11684,1.89145,48.1701,0.19483,0.00417,0.00152,0.78704,0.4399,0.04696,1.10697,0.1827,5.95574,0.83717,0.0012,1.07294,1.43567,0.00589,0.92345,0.487,0.0,0.10066,0.0,0.7,0.584,0.52
532529,e98211e7,1251334,3674479.0,Jack Hinshelwood,Jack Hinshelwood,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,180.0,right,20.0,England,4.05,RB,RB/LB/DM/CM/ST,True,Doubtful,3483.0,1.04547,0.09616,0.37602,0.07523,0.15728,0.85034,1.36638,34.80923,0.12714,0.00125,0.00227,0.28089,0.31697,0.02702,0.90841,0.1528,3.42392,1.78497,0.00202,0.50315,0.85879,0.00441,0.92801,0.55292,0.0,0.10054,0.0,0.7,0.9,0.9
482442,feb5d972,1107280,1783664.0,Pape Matar Sarr,Pape Sarr,Tottenham Hotspur,8586,Tottenham Hotspur,8586,184.0,right,22.0,Senegal,43.92096,CM,DM/RM/CM/AM,False,,9214.0,1.02271,0.09725,0.38157,0.06388,0.13149,1.13227,1.60478,31.92593,0.15799,0.00068,0.00075,0.50281,0.14496,0.04163,1.05023,0.2394,4.70729,0.8812,0.00175,0.97736,1.19453,0.0029,0.79438,0.42147,0.0,0.09946,0.0,0.88921,0.71333,0.85556
215460,55b4f1d6,962075,4293467.0,Ian Poveda-Ocampo,Ian Poveda,Sunderland Academy,773657,Sunderland,8472,165.0,left,25.0,England,0.82977,RW,RW,False,,2734.0,0.98153,0.10113,0.40545,0.0802,0.21076,0.69,1.26762,11.08268,0.13841,0.00321,0.00091,1.52433,0.48008,0.21907,0.42986,0.0874,3.88685,0.55073,0.00157,1.28414,0.83293,0.00326,0.82489,0.1798,0.0,0.09926,0.0,0.7,0.5896,0.52133
461199,597610cd,1123947,4293465.0,Romaine Mundle,Romaine Mundle,Sunderland,8472,Sunderland,8472,172.0,right,22.0,England,7.56377,LW,LM/LW/RW,True,Late August 2025,2114.0,1.04381,0.09359,0.44038,0.05699,0.18397,0.83618,1.32024,11.7491,0.10249,0.00155,0.00037,1.37489,0.52316,0.18802,0.43281,0.06756,3.40234,0.76708,0.00182,1.70229,1.31109,0.00243,0.85265,0.23739,0.0,0.09769,0.0,0.7,0.584,0.52
477851,3f651f34,1239583,4293462.0,Abdoullah Ba,Abdoullah Ba,Sunderland,8472,Sunderland,8472,180.0,both,22.0,France,4.2,RW,RM/RW/LW/ST,False,,2962.0,0.98088,0.09933,0.37021,0.06344,0.15109,0.54027,0.88925,11.35664,0.14402,0.00217,0.00069,1.10832,0.33166,0.27937,0.42401,0.07807,3.17395,0.5282,0.00197,1.17057,0.74153,0.00246,0.85054,0.17785,0.0,0.09743,0.0,0.7,0.55973,0.51422
183751,d7f99582,536457,3584367.0,Manuel Benson Hedilazio,Manuel Benson,Burnley,8191,Burnley,8191,170.0,left,28.0,Angola,5.2,RM,RM/RW,False,,3165.0,1.10759,0.08788,0.42118,0.06817,0.22004,0.61012,0.98979,15.53539,0.09492,0.00223,0.00151,1.05274,0.56005,0.14869,0.44887,0.10605,3.40482,0.77301,0.00211,1.20935,0.61393,0.01353,0.76732,0.23262,0.0,0.09734,0.0,0.64722,0.65453,0.84156
119471,c8aa95da,189982,91161.0,Fabian Schär,Fabian Schär,Newcastle United,10261,Newcastle United,10261,188.0,right,33.0,Switzerland,8.54705,CB,CB,False,,14680.0,0.97902,0.09888,0.32773,0.04774,0.0836,0.62112,1.09794,41.79766,0.15423,0.00076,0.00691,0.23255,0.05365,0.10332,1.34253,0.82931,4.8566,3.97911,0.00191,0.61367,0.9597,0.00637,0.97521,0.87835,0.0,0.09681,0.0,0.75,0.9,0.9
440955,dab75831,902007,4293470.0,Nazarii Rusyn,Nazariy Rusyn,Sunderland,8472,Sunderland,8472,177.0,right,26.0,Ukraine,1.12102,AM,RM/AM/LW/ST,False,,1040.0,0.98548,0.09771,0.42626,0.05473,0.15715,0.57971,1.04272,11.57468,0.143,0.00352,0.00082,0.93228,0.40726,0.18886,0.43142,0.11758,3.41684,0.58755,0.00181,1.22648,0.88237,0.00425,0.85821,0.18114,0.0,0.09629,0.0,0.7,0.584,0.52
215413,5c74c0f5,886016,242878.0,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,Everton,8668,Everton,8668,177.0,left,26.0,England,24.54404,DM,DM/CM/RW/AM/LW,False,,14131.0,1.01937,0.09397,0.321,0.10861,0.26629,0.92477,1.58624,27.99449,0.10569,0.00125,0.00053,0.9147,0.58055,0.03154,0.86034,0.23129,5.45709,1.00955,0.00239,1.11405,0.94973,0.00634,0.9432,0.67581,0.0,0.09579,0.0,0.95,0.80293,0.87689
554197,35741fe2,1327319,4293463.0,Chris Rigg,Chris Rigg,Sunderland,8472,Sunderland,8472,175.0,left,18.0,England,7.33,AM,RWB/DM/RM/CM/AM/RW/ST,False,,4214.0,0.98194,0.09733,0.28333,0.06142,0.13982,0.80788,1.365,13.2084,0.14276,0.00158,0.00047,0.79248,0.22781,0.10169,0.44803,0.17441,3.6724,0.84065,0.00223,1.32173,0.85243,0.00244,0.91623,0.32108,0.0,0.09557,0.0,0.7,0.486,0.49667
551206,98e0d76c,1327789,4293408.0,Jaydon Banel,Jaydon Banel,Burnley,8191,Burnley,8191,172.0,right,20.0,Netherlands,1.72108,LW,RW/LW,False,,205.0,0.98939,0.09629,0.53569,0.06711,0.22084,0.76442,1.26384,18.41997,0.12337,0.00228,0.0004,1.48721,0.49596,0.27821,0.54728,0.08511,4.14519,0.57078,0.00121,1.3292,0.96434,0.00321,0.84349,0.27717,0.0,0.09527,0.0,0.7,0.584,0.52
440089,215f3907,888912,2064482.0,Mikkel Damsgaard,Mikkel Damsgaard,Brentford,9937,Brentford,9937,180.0,right,25.0,Denmark,36.7927,AM,CM/LM/RW/AM/LW,False,,7700.0,0.91324,0.10381,0.2937,0.15264,0.39958,1.08087,1.99641,25.06607,0.07408,0.00062,0.00026,1.19164,0.7735,0.1564,0.68645,0.09371,4.63729,0.71297,0.00173,0.78931,0.61514,0.00143,0.98216,0.28105,0.0,0.09481,0.0,0.7,0.7796,0.87133
574398,8e526344,1437781,,Franco Umeh-Chibueze,Franco Umeh-Chibueze,Crystal Palace U23,357212,Crystal Palace,9826,,left,20.0,Ireland,0.09,LM,LWB/LM/RW/LW/ST,False,,0.0,1.0,0.09375,0.45361,0.10964,0.33948,1.09211,1.87345,20.48497,0.15951,0.00249,0.00115,0.80007,0.7199,0.19888,0.97529,0.15431,5.43687,1.22351,0.00116,1.26311,1.11416,0.00376,0.8981,0.4627,0.0,0.09375,0.0,0.7,0.584,0.52
151589,5a7301ae,424129,92413.0,Leander Dendoncker,Leander Dendoncker,Aston Villa,10252,Aston Villa,10252,188.0,right,30.0,Belgium,2.39,CM,CB/DM/CM/RW,False,,6540.0,0.94718,0.09799,0.30345,0.05738,0.09924,0.91407,1.79085,33.98324,0.10607,0.00175,0.00573,0.47302,0.13845,0.04354,0.96355,0.2908,4.52439,1.36021,0.00159,0.71614,0.86431,0.00451,0.95709,0.73788,0.0,0.09281,0.0,0.92444,0.584,0.52
76357,a8748947,182962,231161.0,Tom Cairney,Tom Cairney,Fulham,9879,Fulham,9879,185.0,left,34.0,Scotland,1.19888,AM,DM/CM/AM,False,,6319.0,1.08073,0.08531,0.33501,0.09799,0.2228,0.52124,0.99283,39.76645,0.08606,0.00116,0.00417,0.85125,0.49963,0.03626,0.32955,0.09631,4.06717,0.31034,0.00136,1.19357,0.65241,0.00561,0.94593,0.34686,0.0,0.0922,0.0,0.7,0.8468,0.88733
449871,828657ff,1185748,2018116.0,Amadou Onana,Amadou Onana,Aston Villa,10252,Aston Villa,10252,195.0,right,23.0,Belgium,60.16932,DM,DM/CM,False,,8927.0,0.97335,0.09428,0.25648,0.06111,0.13653,1.31602,2.39949,32.46493,0.12089,0.00101,0.00059,0.55372,0.09845,0.03458,1.09504,0.24867,4.25743,1.4243,0.00162,1.42512,1.38661,0.02438,0.92789,0.48911,0.0,0.09177,0.0,0.95,0.8944,0.89867
543295,b05f4787,1276312,4293392.0,Antoni Milambo,Antoni Milambo,Brentford,9937,Brentford,9937,175.0,right,20.0,Netherlands,24.40584,CM,DM/CM/AM/RW,False,,3070.0,1.05192,0.08619,0.31896,0.07763,0.16056,0.98143,1.58684,21.8585,0.11103,0.00191,0.00151,0.65931,0.21457,0.02106,0.66315,0.2814,4.08325,0.92697,0.00134,1.00434,0.75965,0.00581,0.94726,0.34718,0.0,0.09066,0.0,0.91056,0.584,0.52
590012,c80f8c9d,1418099,4015330.0,Caleb Kporha,Caleb Kporha,Crystal Palace,9826,Crystal Palace,9826,,right,19.0,England,1.73747,RM,RB/RWB/RM,True,Early September 2025,0.0,1.0,0.09019,0.42441,0.10549,0.33324,1.17963,1.99509,19.77379,0.17481,0.00345,0.00264,0.81898,0.6643,0.20704,0.96596,0.16185,5.37016,1.30826,0.00116,1.26179,1.195,0.00418,0.82073,0.43082,0.0,0.09019,0.0,0.7,0.584,0.52
180135,a2b105e0,820024,95817.0,Sean Longstaff,Sean Longstaff,Leeds United,8463,Leeds United,8463,181.0,right,27.0,England,24.20205,CM,CM/AM,False,,10757.0,0.93706,0.09609,0.2973,0.06253,0.15018,1.03899,1.84834,27.29541,0.12402,0.00091,0.00085,0.3972,0.23408,0.05507,0.74729,0.21165,4.45066,0.81517,0.00213,1.04655,0.95601,0.0066,0.9554,0.77601,0.0,0.09004,0.0,0.69202,0.9,0.9
566164,3dde85f2,1355509,4311577.0,Sverre Nypan,Sverre Halseth Nypan,Manchester City,8456,Manchester City,8456,182.0,right,18.0,Norway,22.73656,CM,CM,False,,0.0,1.0,0.08962,0.39225,0.10708,0.31432,0.85405,1.46658,57.55497,0.15647,0.00309,0.0016,0.99241,0.40195,0.03522,0.84416,0.17939,5.30892,0.72858,0.0011,1.15171,0.95153,0.00703,0.9158,0.5357,0.0,0.08962,0.0,0.7,0.584,0.52
122074,0d85a4e8,363357,237977.0,Marcus Bettinelli,Marcus Bettinelli,Manchester City,8456,Manchester City,8456,194.0,right,33.0,England,0.73783,,GK,False,,0.0,1.0,0.08962,0.39225,0.10708,0.31432,0.85405,1.46658,57.55497,0.15647,0.00309,0.0016,0.99241,0.40195,0.03522,0.84416,0.17939,5.30892,0.72858,0.0011,1.15171,0.95153,0.00703,0.9158,0.5357,0.0,0.08962,0.0,0.7,0.584,0.52
591386,1d3b3d77,1436258,,Trey Nyoni,Trey Nyoni,Liverpool,8650,Liverpool,8650,,right,18.0,England,0.55,CM,CB/DM/CM/AM,False,,237.0,0.99638,0.08949,0.34773,0.10075,0.2708,0.9635,1.73153,43.42875,0.20179,0.00388,0.00146,0.64764,0.36198,0.06358,1.04934,0.16411,5.46118,0.77736,0.00119,1.00293,1.43515,0.00566,0.92983,0.44642,0.0,0.08916,0.0,0.7,0.5084,0.502
204968,c1fe2a48,775614,230985.0,Ryan Yates,Ryan Yates,Nottingham Forest,10203,Nottingham Forest,10203,190.0,right,27.0,England,15.21302,DM,DM/CM/AM,False,,13530.0,0.91295,0.09765,0.29943,0.04443,0.07286,1.05713,1.96708,23.08879,0.18087,0.00066,0.0034,0.2386,0.05362,0.14751,0.9707,0.40467,4.99674,1.84811,0.0022,1.98839,1.84311,0.00205,0.93315,0.74654,0.0,0.08915,0.0,0.7,0.9,0.9
626844,c79f7793,1631610,4293460.0,Milan Aleksić,Milan Aleksic,Sunderland,8472,Sunderland,8472,179.0,right,19.0,Serbia,1.32852,AM,RM/CM/AM/LW,False,,348.0,0.99964,0.08817,0.52234,0.05763,0.17159,0.7931,1.3129,14.59503,0.15479,0.00423,0.00095,1.11451,0.48104,0.15039,0.5906,0.12071,3.97194,0.79854,0.00145,1.0738,0.9779,0.00491,0.92469,0.29262,0.0,0.08814,0.0,0.7,0.584,0.52
184349,6aa3e78b,773991,3905453.0,Ryan Sessegnon,Ryan Sessegnon,Fulham,9879,Fulham,9879,178.0,left,25.0,England,15.68076,LB,LB/LWB/RW,True,Doubtful,5082.0,1.04391,0.08411,0.37623,0.09365,0.26599,1.53428,2.72833,25.99891,0.12172,0.00274,0.00264,0.62393,0.63893,0.19308,0.78704,0.19012,4.23466,1.72542,0.00166,0.56433,1.52627,0.0049,0.83175,0.4755,0.0,0.0878,0.0,0.68889,0.82253,0.88156
477555,eed2427e,1113790,3652667.0,Oscar Bobb,Oscar Bobb,Manchester City,8456,Manchester City,8456,174.0,left,22.0,Norway,27.94023,,RW/AM,False,,857.0,1.01665,0.08633,0.34692,0.09088,0.30604,0.64343,1.2038,41.85003,0.10792,0.00217,0.00127,1.00459,0.35114,0.05815,0.66287,0.12181,3.96373,0.50118,0.00131,1.02209,0.76456,0.00556,0.95047,0.60924,0.0,0.08777,0.0,0.7294,0.5868,0.52067
535301,a1390d2f,1352713,3651385.0,Carlos Baleba,Carlos Baleba,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,179.0,left,21.0,Cameroon,55.32761,DM,CB/DM/CM/LM,True,Doubtful,5193.0,0.98563,0.08787,0.32444,0.06134,0.09928,1.37364,2.35041,36.83787,0.15447,0.00092,0.00076,0.86523,0.12923,0.00402,1.23252,0.33669,5.79707,1.37587,0.00155,1.40069,1.34072,0.02432,0.93341,0.4801,0.0,0.0866,0.0,0.95,0.8496,0.888
613804,1a4542c8,1451265,4307742.0,El Hadji Malick Diouf,Malick Diouf,West Ham United,8654,West Ham United,8654,183.0,left,20.0,Senegal,24.55402,LM,LB/LWB/RM/LM/AM/LW,False,,624.0,0.98267,0.08745,0.3516,0.11479,0.36709,0.86499,1.52954,26.05377,0.1696,0.00227,0.00103,1.33215,1.04723,0.18693,0.95197,0.19061,5.53818,1.31834,0.00124,1.2915,1.07258,0.00353,0.9055,0.60233,0.0,0.08593,0.0,0.79667,0.584,0.52
547410,2a78981b,1365245,,Harrison Jones,Harrison Jones,Sunderland Academy,773657,Sunderland,8472,,right,20.0,England,,AM,DM/CM/AM/ST,False,,231.0,0.99656,0.08571,0.44198,0.06686,0.20648,0.92758,1.45968,17.87677,0.17423,0.00475,0.00101,1.19341,0.56568,0.18146,0.50485,0.14278,4.17748,0.75192,0.00111,1.39294,0.88996,0.00524,0.84152,0.29262,0.0,0.08542,0.0,0.7,0.584,0.52
576323,4a9dfc4c,1355089,,Oluwaseun Adewumi,Oluwaseun Adewumi,Burnley,8191,Burnley,8191,,right,20.0,Austria,0.35,AM,CM/LM/AM/RW/ST/LW,False,,0.0,1.0,0.08491,0.47015,0.06802,0.22447,0.77416,1.31885,22.40267,0.14409,0.00377,0.00072,1.07924,0.50477,0.17314,0.54728,0.12918,4.22288,0.6789,0.00104,1.27501,1.06748,0.0046,0.9021,0.3804,0.0,0.08491,0.0,0.7,0.584,0.52
596777,e6536124,1526560,4072114.0,Patrick Dorgu,Patrick Dorgu,Manchester United,10260,Manchester United,10260,175.0,left,20.0,Denmark,32.1462,LWB,RB/LB/RWB/LWB/DM/CM/LM/RW/LW,False,,4925.0,0.97466,0.08561,0.2849,0.10079,0.25381,1.66332,2.39663,27.06971,0.16395,0.00109,0.0078,0.51703,0.48448,0.2003,0.69194,0.14425,3.90817,1.69131,0.00146,2.0445,1.18823,0.04113,0.85514,0.64,0.0,0.08344,0.0,0.80167,0.584,0.52
154296,a78ff07f,524434,4338693.0,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Joao Palhinha,Tottenham Hotspur,8586,Bayern München,9823,190.0,right,30.0,Portugal,31.09471,DM,DM/CM,False,,12422.0,0.9824,0.08478,0.28823,0.05575,0.09101,2.02533,3.553,33.60495,0.20544,0.00137,0.00682,0.49308,0.10942,0.02858,1.27553,0.24856,5.66572,1.33231,0.00147,1.66746,1.672,0.00507,0.92511,0.63876,0.0,0.08329,0.0,0.84167,0.8076,0.878
487702,fc076f78,1368318,3638774.0,Luca Koleosho,Luca Koleosho,Burnley,8191,Burnley,8191,175.0,right,20.0,Italy,17.00876,RW,DM/LM/RW/AM/LW,False,,2778.0,1.00597,0.08248,0.38221,0.07534,0.19193,0.68844,1.19041,14.10644,0.08729,0.00137,0.00044,1.49859,0.47721,0.26194,0.39344,0.03311,3.56563,0.31045,0.00157,0.9429,1.52474,0.00194,0.90031,0.22329,0.0,0.08297,0.0,0.7,0.584,0.52
231057,10f0fdd3,769166,3652440.0,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,170.0,right,27.0,Haiti,21.22474,AM,DM/LWB/RM/CM/LM/RW/AM/LW,False,,10255.0,1.00748,0.08195,0.29191,0.08683,0.25832,0.9855,1.62032,20.5293,0.07798,0.00076,0.0003,0.91412,0.51087,0.07351,0.50019,0.08386,3.5159,0.54157,0.00134,1.81578,1.16453,0.00153,0.8876,0.31418,0.0,0.08256,0.0,0.7,0.836,0.58
483081,8dcf77c0,1192166,3879504.0,Rodrigo Martins Gomes,Rodrigo Gomes,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,171.0,right,22.0,Portugal,19.6959,LWB,RB/RWB/LWB/RM/LW,False,,5285.0,1.01289,0.08123,0.29089,0.07781,0.18681,1.01695,1.54051,15.29115,0.06943,0.00086,0.00206,0.55021,0.419,0.07011,0.74098,0.14106,3.25311,1.23916,0.00179,0.62092,0.63943,0.02306,0.91087,0.46467,0.0,0.08228,0.0,0.83611,0.584,0.52
227444,bee704fc,766611,3893837.0,Nikola Milenković,Nikola Milenkovic,Nottingham Forest,10203,Nottingham Forest,10203,195.0,right,27.0,Serbia,43.73514,CB,CB,False,,15752.0,0.96639,0.08481,0.20143,0.02338,0.04295,0.82973,1.47934,32.0135,0.10848,0.00118,0.00455,0.06229,0.00685,0.05123,0.88652,0.65544,3.35781,4.89727,0.00157,0.35912,0.85235,0.00418,0.97626,0.94536,0.0,0.08196,0.0,0.95,0.584,0.52
226182,ae5019e6,789646,4293425.0,Jayden Bogle,Jayden Bogle,Leeds United,8463,Leeds United,8463,178.0,right,25.0,England,13.55065,RB,RB,True,Doubtful,10874.0,1.02913,0.0796,0.23851,0.07115,0.18057,1.313,2.07463,20.79854,0.17906,0.0007,0.00752,0.74671,0.28136,0.09941,0.97519,0.13525,4.2033,1.92749,0.0022,1.09722,1.11202,0.0032,0.96228,0.71599,0.0,0.08192,0.0,0.7,0.59893,0.52356
91651,79c0821a,239219,92389.0,Mateo Kovačić,Mateo Kovacic,Manchester City,8456,Manchester City,8456,178.0,right,31.0,Croatia,18.0871,DM,CB/DM/CM,True,Early October 2025,12053.0,1.05574,0.07684,0.34844,0.12171,0.26813,1.21463,2.09158,64.55447,0.1298,0.00059,0.0005,1.01608,0.05854,0.00743,0.70974,0.06087,4.46088,0.64598,0.00126,0.95482,0.8074,0.0049,0.93171,0.46738,0.0,0.08113,0.0,0.95,0.9,0.9
158499,26ce2263,439369,258290.0,Ryan Christie,Ryan Christie,AFC Bournemouth,8678,AFC Bournemouth,8678,178.0,left,30.0,Scotland,11.73721,DM,DM/RW/AM/LW,True,Doubtful,11144.0,0.90013,0.08979,0.40653,0.12594,0.2972,1.18812,2.04623,25.69782,0.17774,0.00109,0.00037,0.99628,0.51792,0.06719,1.17833,0.30652,6.03179,1.35939,0.00185,1.28973,1.44474,0.00213,0.91711,0.40529,0.0,0.08083,0.0,0.66778,0.9,0.9
611134,f3bb9f59,1443464,,Kendry Páez Andrade,Kendry Paez,Strasbourg,9848,Chelsea,8455,177.0,left,18.0,Ecuador,19.46001,,AM/LW,False,,0.0,1.0,0.08011,0.39403,0.08916,0.26174,1.05975,1.73513,47.86237,0.28041,0.00515,0.00122,0.85817,0.3716,0.05089,0.99963,0.20765,5.85247,0.80836,0.00098,1.33058,1.4457,0.00727,0.9158,0.5357,0.0,0.08011,0.0,0.7,0.584,0.52
448089,8b57ad2c,1174672,2930170.0,João Victor Gomes da Silva,Joao Gomes,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,176.0,right,24.0,Brazil,50.29012,CM,DM/CM/LM/AM,False,,6816.0,1.0299,0.07762,0.24091,0.07135,0.15334,2.05759,3.38016,35.97547,0.21726,0.00064,0.00061,0.86162,0.23197,0.02705,0.74532,0.17733,5.97951,1.02923,0.00138,1.37067,1.82617,0.00221,0.93758,0.54964,0.0,0.07994,0.0,0.7,0.82667,0.57778
97032,e06683ca,209405,23238.0,Virgil van Dijk,Virgil van Dijk,Liverpool,8650,Liverpool,8650,193.0,right,34.0,Netherlands,10.53617,CB,CB,False,,16305.0,1.04999,0.07502,0.29948,0.05049,0.07426,0.51278,0.9152,71.52169,0.08586,0.00082,0.00137,0.10892,0.00518,0.02224,1.19949,0.58386,4.34341,4.10876,0.00134,0.30193,0.51173,0.02052,0.98173,0.96279,0.01,0.07987,0.0,0.95,0.66667,0.84444
441164,27d0a506,941573,2930177.0,Pedro Porro Sauceda,Pedro Porro,Tottenham Hotspur,8586,Tottenham Hotspur,8586,176.0,right,25.0,Spain,50.34356,RB,RB/RM,False,,14806.0,1.0736,0.07401,0.35573,0.1591,0.40149,1.52644,2.19791,33.4557,0.10657,0.00049,0.00148,0.70065,1.55344,0.0373,1.1864,0.45645,5.42701,2.33442,0.00138,1.14056,0.89025,0.01294,0.96102,0.77557,0.0,0.07946,0.0,0.95,0.9,0.9
461484,d60c03a9,1089689,461484.0,Joe White,Joe White,Leyton Orient,8351,Newcastle United,10261,186.0,left,22.0,England,0.67172,CM,LWB/DM/CM/AM/RW,False,,0.0,1.0,0.07692,0.31628,0.08781,0.25784,1.05975,1.77932,40.3416,0.19483,0.00373,0.00177,0.74233,0.42981,0.05556,0.99597,0.28425,6.08591,1.0046,0.00094,1.34566,1.3088,0.00747,0.92345,0.487,0.0,0.07692,0.0,0.7,0.584,0.52
81441,e32958b7,195668,4293366.0,Mark Gillespie,Mark Gillespie,Newcastle United,10261,Newcastle United,10261,190.0,right,33.0,England,0.40058,,GK,False,,0.0,1.0,0.07692,0.31628,0.08781,0.25784,1.05975,1.77932,40.3416,0.19483,0.00373,0.00177,0.74233,0.42981,0.05556,0.99597,0.28425,6.08591,1.0046,0.00094,1.34566,1.3088,0.00747,0.9158,0.5357,0.0,0.07692,0.0,0.7,0.584,0.52
437499,277c49ed,950485,3947465.0,Maxence Lacroix,Maxence Lacroix,Crystal Palace,9826,Crystal Palace,9826,190.0,right,25.0,France,31.72702,CB,CB,False,,13456.0,0.97884,0.0784,0.18205,0.0303,0.06634,1.02997,1.7218,35.73073,0.10102,0.00133,0.00552,0.23753,0.04762,0.02981,1.54955,0.64699,4.17776,5.41296,0.00148,0.58948,0.9664,0.02912,0.9792,0.87688,0.0,0.07674,0.0,0.76727,0.9,0.9
547719,2c6835e5,1296763,3709125.0,Lewis Miley,Lewis Miley,Newcastle United,10261,Newcastle United,10261,185.0,right,19.0,England,28.47604,CM,DM/CM,False,,2283.0,1.01719,0.07511,0.26648,0.08082,0.20323,1.12756,1.85692,29.18486,0.08509,0.00162,0.00099,0.55827,0.22088,0.05739,0.80383,0.31014,4.6197,1.0274,0.00117,0.65478,0.70654,0.00416,0.83853,0.55497,0.0,0.0764,0.0,0.73476,0.9,0.9
